Subject-Type	Subject-Type Count	Subject-Type Distinct Count	Property	Object-Type	Object-Type Count	Object-Type tDistinct_count
http://mo-ld.org/resource/yeastmine_TRNAGene	8970	299	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/yeastmine_SequenceFeature	8970	8970
http://mo-ld.org/resource/yeastmine_TRNAGene	8970	299	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/yeastmine_GeneFlankingRegion	8970	8970
http://mo-ld.org/resource/yeastmine_TRNAGene	8970	299	mine_voc:\nhasGeneFlankingRegion	http://mo-ld.org/resource/yeastmine_BioEntity	8970	8970
http://mo-ld.org/resource/yeastmine_GeneFlankingRegion	8970	8970	mine_voc:\nhasGene	http://mo-ld.org/resource/yeastmine_TRNAGene	8970	299
http://mo-ld.org/resource/yeastmine_SequenceFeature	8154	8154	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	8154	8154
mold_res:\nyeastmine_OntologyTerm	8132	5689	mine_voc:\nhasDataSet	http://mo-ld.org/resource/yeastmine_DataSet	8132	28
http://mo-ld.org/resource/yeastmine_BiologicalRegion	8087	8087	mine_voc:\nhasBriefDescription	http://mo-ld.org/mine_type:BriefDescription	8087	4162
http://mo-ld.org/resource/yeastmine_BiologicalRegion	8087	8087	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	8087	8087
http://mo-ld.org/resource/yeastmine_BiologicalRegion	8087	8087	mine_voc:\nhasDescription	http://mo-ld.org/mine_type:Description	8087	6282
mold_res:\nyeastmine_GOTerm	8044	5621	mine_voc:\nhasDataSet	http://mo-ld.org/resource/yeastmine_DataSet	8044	8
http://mo-ld.org/resource/yeastmine_Gene	7296	7296	mine_voc:\nhasStatus	http://mo-ld.org/mine_type:Status	7296	3
http://mo-ld.org/resource/yeastmine_Gene	7295	7295	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	7295	7295
http://mo-ld.org/resource/yeastmine_Gene	7260	7260	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	7260	1543
http://mo-ld.org/resource/yeastmine_Gene	7256	7256	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_BiologicalRegion	7256	17
http://mo-ld.org/resource/yeastmine_Gene	7256	7256	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_Chromosome	7256	17
http://mo-ld.org/resource/yeastmine_Gene	7256	7256	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_SequenceFeature	7256	17
http://mo-ld.org/resource/yeastmine_Gene	7256	7256	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_BioEntity	7256	17
http://mo-ld.org/resource/yeastmine_Gene	7240	7240	mine_voc:\nhasSequence	http://mo-ld.org/resource/yeastmine_Sequence	7240	7240
http://mo-ld.org/resource/yeastmine_SequenceFeature	7084	6719	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BiologicalRegion	7084	7080
http://mo-ld.org/resource/yeastmine_BioEntity	7084	6719	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BiologicalRegion	7084	7080
http://mo-ld.org/resource/yeastmine_SequenceFeature	7084	6719	mine_voc:\nhasCDS	mold_res:\nyeastmine_CDS	7084	7080
http://mo-ld.org/resource/yeastmine_BioEntity	7084	6719	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_CDS	7084	7080
http://mo-ld.org/resource/yeastmine_SequenceFeature	7084	6719	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_SequenceFeature	7084	7080
http://mo-ld.org/resource/yeastmine_BioEntity	7084	6719	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_SequenceFeature	7084	7080
http://mo-ld.org/resource/yeastmine_SequenceFeature	7084	6719	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BioEntity	7084	7080
http://mo-ld.org/resource/yeastmine_BioEntity	7084	6719	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BioEntity	7084	7080
mold_res:\nyeastmine_CDS	7080	7080	mine_voc:\nhasLocation	http://mo-ld.org/resource/yeastmine_Location	7080	7080
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasDataSet	http://mo-ld.org/resource/yeastmine_DataSet	7080	1
http://mo-ld.org/resource/yeastmine_Synonym	7080	7080	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/yeastmine_CDS	7080	7080
http://mo-ld.org/resource/yeastmine_Location	7080	7080	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/yeastmine_CDS	7080	7080
http://mo-ld.org/resource/yeastmine_DataSet	7080	1	mine_voc:\nhasBioEntity	http://mo-ld.org/resource/yeastmine_CDS	7080	7080
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasSequence	http://mo-ld.org/resource/yeastmine_Sequence	7080	7080
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	7080	1525
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/yeastmine_OntologyTerm	7080	1
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/yeastmine_SOTerm	7080	1
http://mo-ld.org/resource/yeastmine_Gene	7080	6718	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BiologicalRegion	7080	7080
http://mo-ld.org/resource/yeastmine_Gene	7080	6718	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_CDS	7080	7080
http://mo-ld.org/resource/yeastmine_Gene	7080	6718	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_SequenceFeature	7080	7080
http://mo-ld.org/resource/yeastmine_Gene	7080	6718	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BioEntity	7080	7080
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasOrganism	http://mo-ld.org/resource/yeastmine_Organism	7080	1
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasFeatureType	http://mo-ld.org/mine_type:FeatureType	7080	1
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	7080	7080
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasSynonym	http://mo-ld.org/resource/yeastmine_Synonym	7080	7080
http://mo-ld.org/resource/yeastmine_CDS	7080	7080	mine_voc:\nhasStatus	mine_type:\nStatus	7080	2
http://mo-ld.org/resource/yeastmine_BiologicalRegion	7078	6713	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BiologicalRegion	7078	7074
http://mo-ld.org/resource/yeastmine_BiologicalRegion	7078	6713	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_CDS	7078	7074
http://mo-ld.org/resource/yeastmine_BiologicalRegion	7078	6713	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_SequenceFeature	7078	7074
http://mo-ld.org/resource/yeastmine_BiologicalRegion	7078	6713	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BioEntity	7078	7074
http://mo-ld.org/resource/yeastmine_CDS	7076	7076	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_BiologicalRegion	7076	17
http://mo-ld.org/resource/yeastmine_CDS	7076	7076	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_Chromosome	7076	17
http://mo-ld.org/resource/yeastmine_CDS	7076	7076	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_SequenceFeature	7076	17
http://mo-ld.org/resource/yeastmine_CDS	7076	7076	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_BioEntity	7076	17
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	7074	6712	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BiologicalRegion	7074	7074
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	7074	6712	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_CDS	7074	7074
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	7074	6712	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_SequenceFeature	7074	7074
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	7074	6712	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BioEntity	7074	7074
http://mo-ld.org/resource/yeastmine_Phenotype	6968	6968	mine_voc:\nhasAllele	mine_type:\nAllele	6968	3816
http://mo-ld.org/resource/yeastmine_SequenceFeature	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_Gene	6950	6605
http://mo-ld.org/resource/yeastmine_BioEntity	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_Gene	6950	6605
http://mo-ld.org/resource/yeastmine_BioEntity	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_BiologicalRegion	6950	6605
http://mo-ld.org/resource/yeastmine_SequenceFeature	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_ORF	6950	6605
http://mo-ld.org/resource/yeastmine_SequenceFeature	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_BiologicalRegion	6950	6605
http://mo-ld.org/resource/yeastmine_BioEntity	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_BioEntity	6950	6605
http://mo-ld.org/resource/yeastmine_SequenceFeature	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6950	6605
http://mo-ld.org/resource/yeastmine_BioEntity	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_ORF	6950	6605
http://mo-ld.org/resource/yeastmine_SequenceFeature	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_SequenceFeature	6950	6605
http://mo-ld.org/resource/yeastmine_BioEntity	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6950	6605
http://mo-ld.org/resource/yeastmine_BioEntity	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_SequenceFeature	6950	6605
http://mo-ld.org/resource/yeastmine_SequenceFeature	6950	6950	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_BioEntity	6950	6605
http://mo-ld.org/resource/yeastmine_BiologicalRegion	6925	6925	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_Gene	6925	6605
http://mo-ld.org/resource/yeastmine_BiologicalRegion	6925	6925	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_BioEntity	6925	6605
http://mo-ld.org/resource/yeastmine_BiologicalRegion	6925	6925	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_SequenceFeature	6925	6605
http://mo-ld.org/resource/yeastmine_BiologicalRegion	6925	6925	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6925	6605
http://mo-ld.org/resource/yeastmine_BiologicalRegion	6925	6925	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_BiologicalRegion	6925	6605
http://mo-ld.org/resource/yeastmine_BiologicalRegion	6925	6925	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_ORF	6925	6605
http://mo-ld.org/resource/yeastmine_CDS	6922	6922	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_ORF	6922	6605
http://mo-ld.org/resource/yeastmine_CDS	6922	6922	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_BiologicalRegion	6922	6605
http://mo-ld.org/resource/yeastmine_CDS	6922	6922	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_SequenceFeature	6922	6605
http://mo-ld.org/resource/yeastmine_CDS	6922	6922	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6922	6605
http://mo-ld.org/resource/yeastmine_CDS	6922	6922	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_Gene	6922	6605
http://mo-ld.org/resource/yeastmine_CDS	6922	6922	mine_voc:\nhasORF	http://mo-ld.org/resource/yeastmine_BioEntity	6922	6605
http://mo-ld.org/resource/yeastmine_ORF	6922	6605	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BiologicalRegion	6922	6922
http://mo-ld.org/resource/yeastmine_ORF	6922	6605	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_CDS	6922	6922
http://mo-ld.org/resource/yeastmine_ORF	6922	6605	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_SequenceFeature	6922	6922
http://mo-ld.org/resource/yeastmine_ORF	6922	6605	mine_voc:\nhasCDS	http://mo-ld.org/resource/yeastmine_BioEntity	6922	6922
http://mo-ld.org/resource/yeastmine_Protein	6816	6816	mine_voc:\nhasOrganism	http://mo-ld.org/resource/yeastmine_Organism	6816	1
http://mo-ld.org/resource/yeastmine_Protein	6816	6816	mine_voc:\nhasPrimaryIdentifier	mine_type:\nPrimaryIdentifier	6816	6816
http://mo-ld.org/resource/yeastmine_Protein	6804	6804	mine_voc:\nhasSequence	http://mo-ld.org/resource/yeastmine_Sequence	6804	6804
http://mo-ld.org/resource/yeastmine_Protein	6804	6804	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	6804	1298
http://mo-ld.org/resource/yeastmine_Protein	6804	6804	mine_voc:\nhasSecondaryIdentifier	mine_type:\nSecondaryIdentifier	6804	6804
http://mo-ld.org/resource/yeastmine_Protein	6804	6804	mine_voc:\nhasGene	http://mo-ld.org/resource/yeastmine_Gene	6804	6804
http://mo-ld.org/resource/yeastmine_Protein	6804	6804	mine_voc:\nhasGene	http://mo-ld.org/resource/yeastmine_SequenceFeature	6804	6804
http://mo-ld.org/resource/yeastmine_Protein	6804	6804	mine_voc:\nhasGene	http://mo-ld.org/resource/yeastmine_BioEntity	6804	6804
http://mo-ld.org/resource/yeastmine_Gene	6804	6804	mine_voc:\nhasProtein	http://mo-ld.org/resource/yeastmine_Protein	6804	6804
http://mo-ld.org/resource/yeastmine_SequenceFeature	6804	6804	mine_voc:\nhasProtein	http://mo-ld.org/resource/yeastmine_Protein	6804	6804
http://mo-ld.org/resource/yeastmine_Gene	6804	6804	mine_voc:\nhasProtein	http://mo-ld.org/resource/yeastmine_BioEntity	6804	6804
http://mo-ld.org/resource/yeastmine_SequenceFeature	6804	6804	mine_voc:\nhasProtein	http://mo-ld.org/resource/yeastmine_BioEntity	6804	6804
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/yeastmine_OntologyTerm	6799	3
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasSOTerm	http://mo-ld.org/resource/yeastmine_SOTerm	6799	3
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasOrganism	http://mo-ld.org/resource/yeastmine_Organism	6799	1
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasBriefDescription	http://mo-ld.org/mine_type:BriefDescription	6799	3978
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasFeatureType	http://mo-ld.org/mine_type:FeatureType	6799	3
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasPrimaryIdentifier	http://mo-ld.org/mine_type:PrimaryIdentifier	6799	6799
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasSecondaryIdentifier	http://mo-ld.org/mine_type:SecondaryIdentifier	6799	6799
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasDescription	http://mo-ld.org/mine_type:Description	6799	5983
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6799	6799	mine_voc:\nhasStatus	http://mo-ld.org/mine_type:Status	6799	3
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6798	6798	mine_voc:\nhasSequence	http://mo-ld.org/resource/yeastmine_Sequence	6798	6798
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6798	6798	mine_voc:\nhasLength	http://mo-ld.org/mine_type:Length	6798	1461
http://mo-ld.org/resource/yeastmine_Protein	6798	6798	mine_voc:\nhasGene	http://mo-ld.org/resource/yeastmine_BiologicalRegion	6798	6798
http://mo-ld.org/resource/yeastmine_Protein	6798	6798	mine_voc:\nhasGene	http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6798	6798
http://mo-ld.org/resource/yeastmine_BiologicalRegion	6798	6798	mine_voc:\nhasProtein	http://mo-ld.org/resource/yeastmine_Protein	6798	6798
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6798	6798	mine_voc:\nhasProtein	http://mo-ld.org/resource/yeastmine_Protein	6798	6798
http://mo-ld.org/resource/yeastmine_BiologicalRegion	6798	6798	mine_voc:\nhasProtein	http://mo-ld.org/resource/yeastmine_BioEntity	6798	6798
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6798	6798	mine_voc:\nhasProtein	http://mo-ld.org/resource/yeastmine_BioEntity	6798	6798
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6794	6794	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_BiologicalRegion	6794	17
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6794	6794	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_Chromosome	6794	17
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6794	6794	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_SequenceFeature	6794	17
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	6794	6794	mine_voc:\nhasChromosome	http://mo-ld.org/resource/yeastmine_BioEntity	6794	17
http://mo-ld.org/resource/yeastmine_Phenotype	6753	6753	mine_voc:\nhasReporter	mine_type:\nReporter	6753	1582
http://mo-ld.org/resource/yeastmine_Protein	6724	6724	mine_voc:\nhasPrimaryAccession	mine_type:\nPrimaryAccession	6724	6709
http://mo-ld.org/resource/yeastmine_BioEntity	6724	6724	mine_voc:\nhasPrimaryAccession	http://mo-ld.org/mine_type:PrimaryAccession	6724	6709
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasMolecularWeight	mine_type:\nMolecularWeight	6704	6593
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasMolecularWeight	http://mo-ld.org/mine_type:MolecularWeight	6704	6593
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasAla	mine_type:\nAla	6704	138
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasAla	http://mo-ld.org/mine_type:Ala	6704	138
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasAromaticityScore	mine_type:\nAromaticityScore	6704	33
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasAromaticityScore	http://mo-ld.org/mine_type:AromaticityScore	6704	33
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasAsn	mine_type:\nAsn	6704	165
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasAsn	http://mo-ld.org/mine_type:Asn	6704	165
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasCtermseq	mine_type:\nCtermseq	6704	6383
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasCtermseq	http://mo-ld.org/mine_type:Ctermseq	6704	6383
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasCys	mine_type:\nCys	6704	48
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasCys	http://mo-ld.org/mine_type:Cys	6704	48
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasGlu	mine_type:\nGlu	6704	170
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasGlu	http://mo-ld.org/mine_type:Glu	6704	170
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasGly	mine_type:\nGly	6704	126
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasGly	http://mo-ld.org/mine_type:Gly	6704	126
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasHydrogen	mine_type:\nHydrogen	6704	4328
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasHydrogen	http://mo-ld.org/mine_type:Hydrogen	6704	4328
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasIle	mine_type:\nIle	6704	174
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasIle	http://mo-ld.org/mine_type:Ile	6704	174
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasInstabilityIndex	mine_type:\nInstabilityIndex	6704	3243
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasInstabilityIndex	http://mo-ld.org/mine_type:InstabilityIndex	6704	3243
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasLeu	mine_type:\nLeu	6704	229
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasLeu	http://mo-ld.org/mine_type:Leu	6704	229
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasLys	mine_type:\nLys	6704	180
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasLys	http://mo-ld.org/mine_type:Lys	6704	180
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasNitrogen	mine_type:\nNitrogen	6704	1625
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasNitrogen	http://mo-ld.org/mine_type:Nitrogen	6704	1625
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasNoCysHalf	mine_type:\nNoCysHalf	6704	886
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasNoCysHalf	http://mo-ld.org/mine_type:NoCysHalf	6704	886
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasOxygen	mine_type:\nOxygen	6704	1794
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasOxygen	http://mo-ld.org/mine_type:Oxygen	6704	1794
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasPI	mine_type:\nPI	6704	852
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasPI	http://mo-ld.org/mine_type:PI	6704	852
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasPhe	mine_type:\nPhe	6704	126
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasPhe	http://mo-ld.org/mine_type:Phe	6704	126
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasSer	mine_type:\nSer	6704	232
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasSer	http://mo-ld.org/mine_type:Ser	6704	232
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasArg	mine_type:\nArg	6704	122
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasArg	http://mo-ld.org/mine_type:Arg	6704	122
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasFopScore	mine_type:\nFopScore	6704	84
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasFopScore	http://mo-ld.org/mine_type:FopScore	6704	84
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasGln	mine_type:\nGln	6704	115
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasGln	http://mo-ld.org/mine_type:Gln	6704	115
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasGravyScore	mine_type:\nGravyScore	6704	287
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasGravyScore	http://mo-ld.org/mine_type:GravyScore	6704	287
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasHis	mine_type:\nHis	6704	73
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasHis	http://mo-ld.org/mine_type:His	6704	73
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasNtermseq	mine_type:\nNtermseq	6704	6356
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasNtermseq	http://mo-ld.org/mine_type:Ntermseq	6704	6356
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasPro	mine_type:\nPro	6704	128
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasPro	http://mo-ld.org/mine_type:Pro	6704	128
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasVal	mine_type:\nVal	6704	143
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasVal	http://mo-ld.org/mine_type:Val	6704	143
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasAliphaticIndex	mine_type:\nAliphaticIndex	6704	3907
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasAliphaticIndex	http://mo-ld.org/mine_type:AliphaticIndex	6704	3907
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasAllCysHalf	mine_type:\nAllCysHalf	6704	2455
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasAllCysHalf	http://mo-ld.org/mine_type:AllCysHalf	6704	2455
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasAsp	mine_type:\nAsp	6704	147
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasAsp	http://mo-ld.org/mine_type:Asp	6704	147
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasCai	mine_type:\nCai	6704	90
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasCai	http://mo-ld.org/mine_type:Cai	6704	90
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasCarbon	mine_type:\nCarbon	6704	3636
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasCarbon	http://mo-ld.org/mine_type:Carbon	6704	3636
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasCodonBias	mine_type:\nCodonBias	6704	133
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasCodonBias	http://mo-ld.org/mine_type:CodonBias	6704	133
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasMet	mine_type:\nMet	6704	66
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasMet	http://mo-ld.org/mine_type:Met	6704	66
http://mo-ld.org/resource/yeastmine_Protein	6704	6704	mine_voc:\nhasSulphur	mine_type:\nSulphur	6704	96
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasSulphur	http://mo-ld.org/mine_type:Sulphur	6704	96
http://mo-ld.org/resource/yeastmine_BioEntity	6704	6704	mine_voc:\nhasThr	mine_type:\nThr	6704	164
