Object-Type	Property	Count	Distinct_count
http://mo-ld.org/mine_type:Notes	http://mo-ld.org/mine_vocabulary:hasNotes	1266	360
http://mo-ld.org/resource/yeastmine_Pathway	http://mo-ld.org/mine_vocabulary:hasPathway	1139	181
http://mo-ld.org/resource/yeastmine_Intron	http://mo-ld.org/mine_vocabulary:hasBioEntity	1131	377
http://mo-ld.org/resource/yeastmine_Telomere	http://mo-ld.org/mine_vocabulary:hasBioEntity	1093	142
http://mo-ld.org/resource/yeastmine_ExpressionDataSetTag	http://mo-ld.org/mine_vocabulary:hasExpressionDataSetTag	975	53
http://mo-ld.org/resource/yeastmine_SnRNAGene	http://mo-ld.org/mine_vocabulary:hasGene	882	6
http://mo-ld.org/mine_type:Category	http://mo-ld.org/mine_vocabulary:hasCategory	872	1
http://mo-ld.org/mine_type:ExperimentalNterminalSite	http://mo-ld.org/mine_vocabulary:hasExperimentalNterminalSite	872	67
http://mo-ld.org/mine_type:ExperimentalNterminalSequence	http://mo-ld.org/mine_vocabulary:hasExperimentalNterminalSequence	872	827
http://mo-ld.org/resource/yeastmine_SnRNAGene	http://mo-ld.org/mine_vocabulary:hasBioEntity	843	6
http://mo-ld.org/resource/yeastmine_BlockedReadingFrame	http://mo-ld.org/mine_vocabulary:hasGene	788	6
http://mo-ld.org/mine_type:FileName	http://mo-ld.org/mine_vocabulary:hasFileName	723	723
http://mo-ld.org/resource/yeastmine_Centromere	http://mo-ld.org/mine_vocabulary:hasBioEntity	694	16
http://mo-ld.org/resource/yeastmine_Pseudogene	http://mo-ld.org/mine_vocabulary:hasBioEntity	657	16
http://mo-ld.org/resource/yeastmine_Complex	http://mo-ld.org/mine_vocabulary:hasComplex	657	115
http://mo-ld.org/mine_type:PhenotypeSummary	http://mo-ld.org/mine_vocabulary:hasPhenotypeSummary	655	649
http://mo-ld.org/resource/yeastmine_BlockedReadingFrame	http://mo-ld.org/mine_vocabulary:hasBioEntity	645	6
http://mo-ld.org/mine_type:Stoichiometry	http://mo-ld.org/mine_vocabulary:hasStoichiometry	617	11
http://mo-ld.org/resource/yeastmine_ARSConsensusSequence	http://mo-ld.org/mine_vocabulary:hasBioEntity	588	196
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	505	430
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	505	430
http://mo-ld.org/resource/yeastmine_NcRNAGene	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	505	430
http://mo-ld.org/resource/yeastmine_Gene	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	505	430
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	505	430
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasNoncodingExon	486	486
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasNoncodingExon	486	486
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasNoncodingExon	486	486
http://mo-ld.org/resource/yeastmine_NoncodingExon	http://mo-ld.org/mine_vocabulary:hasNoncodingExon	486	486
http://mo-ld.org/mine_type:ChannelCount	http://mo-ld.org/mine_vocabulary:hasChannelCount	484	2
http://mo-ld.org/mine_type:GeoID	http://mo-ld.org/mine_vocabulary:hasGeoID	484	1
http://mo-ld.org/mine_type:PubmedID	http://mo-ld.org/mine_vocabulary:hasPubmedID	484	339
http://mo-ld.org/mine_type:NumConds	http://mo-ld.org/mine_vocabulary:hasNumConds	484	72
http://mo-ld.org/mine_type:AllAuthors	http://mo-ld.org/mine_vocabulary:hasAllAuthors	484	336
http://mo-ld.org/mine_type:NumGenes	http://mo-ld.org/mine_vocabulary:hasNumGenes	484	300
http://mo-ld.org/mine_type:PublicationYear	http://mo-ld.org/mine_vocabulary:hasPublicationYear	484	18
http://mo-ld.org/mine_type:Author	http://mo-ld.org/mine_vocabulary:hasAuthor	484	309
http://mo-ld.org/mine_type:PlatformID	http://mo-ld.org/mine_vocabulary:hasPlatformID	484	1
http://mo-ld.org/mine_type:NumIntergenicSites	http://mo-ld.org/mine_vocabulary:hasNumIntergenicSites	423	290
http://mo-ld.org/resource/yeastmine_PredictedBindingSites	http://mo-ld.org/mine_vocabulary:hasPredictedBindingSites	423	423
http://mo-ld.org/mine_type:NumIntragenicSites	http://mo-ld.org/mine_vocabulary:hasNumIntragenicSites	423	309
http://mo-ld.org/mine_type:PValue	http://mo-ld.org/mine_vocabulary:hasPValue	423	3
http://mo-ld.org/resource/yeastmine_TelomeraseRNAGene	http://mo-ld.org/mine_vocabulary:hasBioEntity	390	1
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasIntron	377	377
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasIntron	377	377
http://mo-ld.org/resource/yeastmine_Intron	http://mo-ld.org/mine_vocabulary:hasIntron	377	377
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasIntron	377	377
http://mo-ld.org/mine_type:Function	http://mo-ld.org/mine_vocabulary:hasFunction	368	329
http://mo-ld.org/mine_type:SystematicName	http://mo-ld.org/mine_vocabulary:hasSystematicName	359	359
http://mo-ld.org/resource/yeastmine_TRNAGene	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	359	299
http://mo-ld.org/resource/yeastmine_TelomeraseRNAGene	http://mo-ld.org/mine_vocabulary:hasGene	318	1
http://mo-ld.org/mine_type:SummaryParagraph	http://mo-ld.org/mine_vocabulary:hasSummaryParagraph	271	259
http://mo-ld.org/resource/yeastmine_RegulationSummary	http://mo-ld.org/mine_vocabulary:hasRegulationSummary	271	271
http://mo-ld.org/resource/yeastmine_Logo	http://mo-ld.org/mine_vocabulary:hasLogo	239	239
http://mo-ld.org/resource/yeastmine_InteractionRegion	http://mo-ld.org/mine_vocabulary:hasInteractionRegion	207	207
http://mo-ld.org/resource/yeastmine_OriginOfReplication	http://mo-ld.org/mine_vocabulary:hasARS	196	191
http://mo-ld.org/resource/yeastmine_ARS	http://mo-ld.org/mine_vocabulary:hasARS	196	191
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasARS	196	191
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasARS	196	191
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasARSConsensusSequence	196	196
http://mo-ld.org/resource/yeastmine_ARSConsensusSequence	http://mo-ld.org/mine_vocabulary:hasARSConsensusSequence	196	196
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasARS	196	191
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasARSConsensusSequence	196	196
http://mo-ld.org/resource/yeastmine_TransposableElementGene	http://mo-ld.org/mine_vocabulary:hasTransposableElementGene	179	91
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasTransposableElementGene	179	91
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasTransposableElementGene	179	91
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasTransposableElementGene	179	91
http://mo-ld.org/resource/yeastmine_Gene	http://mo-ld.org/mine_vocabulary:hasTransposableElementGene	179	91
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	http://mo-ld.org/mine_vocabulary:hasTransposableElementGene	179	91
http://mo-ld.org/mine_type:IsReversible	http://mo-ld.org/mine_vocabulary:hasIsReversible	177	2
http://mo-ld.org/resource/yeastmine_ProteinProperty	http://mo-ld.org/mine_vocabulary:hasProteinProperty	177	177
http://mo-ld.org/mine_type:Location	http://mo-ld.org/mine_vocabulary:hasLocation	177	3
http://mo-ld.org/mine_type:PropertyName	http://mo-ld.org/mine_vocabulary:hasPropertyName	177	1
http://mo-ld.org/mine_type:JasparFamily	http://mo-ld.org/mine_vocabulary:hasJasparFamily	173	20
http://mo-ld.org/mine_type:JasparAccession	http://mo-ld.org/mine_vocabulary:hasJasparAccession	173	159
http://mo-ld.org/mine_type:JasparClass	http://mo-ld.org/mine_vocabulary:hasJasparClass	173	8
http://mo-ld.org/resource/yeastmine_Plus1TranslationalFrameshift	http://mo-ld.org/mine_vocabulary:hasBioEntity	144	48
http://mo-ld.org/mine_type:Properties	http://mo-ld.org/mine_vocabulary:hasProperties	140	93
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasTelomere	110	32
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasTelomere	110	32
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasTelomere	110	32
http://mo-ld.org/resource/yeastmine_Telomere	http://mo-ld.org/mine_vocabulary:hasTelomere	110	32
http://mo-ld.org/resource/yeastmine_XElement	http://mo-ld.org/mine_vocabulary:hasBioEntity	96	32
http://mo-ld.org/resource/yeastmine_TelomericRepeat	http://mo-ld.org/mine_vocabulary:hasBioEntity	93	31
http://mo-ld.org/resource/yeastmine_XElementCombinatorialRepeat	http://mo-ld.org/mine_vocabulary:hasBioEntity	84	28
http://mo-ld.org/resource/yeastmine_SnoRNAGene	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	79	77
http://mo-ld.org/resource/yeastmine_SmallMolecule	http://mo-ld.org/mine_vocabulary:hasBioEntity	75	13
http://mo-ld.org/resource/yeastmine_FivePrimeUTRIntron	http://mo-ld.org/mine_vocabulary:hasBioEntity	72	24
http://mo-ld.org/resource/yeastmine_MatrixAttachmentSite	http://mo-ld.org/mine_vocabulary:hasBioEntity	67	8
http://mo-ld.org/resource/yeastmine_YPrimeElement	http://mo-ld.org/mine_vocabulary:hasBioEntity	57	19
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasCentromere	48	16
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasPlus1TranslationalFrameshift	48	48
http://mo-ld.org/resource/yeastmine_CentromereDNAElementIII	http://mo-ld.org/mine_vocabulary:hasBioEntity	48	16
http://mo-ld.org/resource/yeastmine_CentromereDNAElementI	http://mo-ld.org/mine_vocabulary:hasBioEntity	48	16
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasPlus1TranslationalFrameshift	48	48
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasPlus1TranslationalFrameshift	48	48
http://mo-ld.org/resource/yeastmine_Plus1TranslationalFrameshift	http://mo-ld.org/mine_vocabulary:hasPlus1TranslationalFrameshift	48	48
http://mo-ld.org/resource/yeastmine_CentromereDNAElementII	http://mo-ld.org/mine_vocabulary:hasBioEntity	48	16
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasCentromere	48	16
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasCentromere	48	16
http://mo-ld.org/resource/yeastmine_Centromere	http://mo-ld.org/mine_vocabulary:hasCentromere	48	16
http://mo-ld.org/resource/yeastmine_RRNAGene	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	42	29
http://mo-ld.org/mine_type:ShortName	http://mo-ld.org/mine_vocabulary:hasShortName	32	32
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasXElement	32	32
http://mo-ld.org/resource/yeastmine_XElement	http://mo-ld.org/mine_vocabulary:hasXElement	32	32
http://mo-ld.org/mine_type:TaxonId	http://mo-ld.org/mine_vocabulary:hasTaxonId	32	32
http://mo-ld.org/mine_type:Species	http://mo-ld.org/mine_vocabulary:hasSpecies	32	32
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasXElement	32	32
http://mo-ld.org/resource/yeastmine_Telomere	http://mo-ld.org/mine_vocabulary:hasXElement	32	32
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasXElement	32	32
http://mo-ld.org/mine_type:Genus	http://mo-ld.org/mine_vocabulary:hasGenus	32	19
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasTelomericRepeat	31	31
http://mo-ld.org/resource/yeastmine_Telomere	http://mo-ld.org/mine_vocabulary:hasTelomericRepeat	31	31
http://mo-ld.org/resource/yeastmine_TelomericRepeat	http://mo-ld.org/mine_vocabulary:hasTelomericRepeat	31	31
http://mo-ld.org/resource/yeastmine_RepeatRegion	http://mo-ld.org/mine_vocabulary:hasTelomericRepeat	31	31
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasTelomericRepeat	31	31
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasTelomericRepeat	31	31
http://mo-ld.org/resource/yeastmine_InteinEncodingRegion	http://mo-ld.org/mine_vocabulary:hasGene	30	1
http://mo-ld.org/resource/yeastmine_Telomere	http://mo-ld.org/mine_vocabulary:hasXElementCombinatorialRepeat	28	28
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasXElementCombinatorialRepeat	28	28
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasXElementCombinatorialRepeat	28	28
http://mo-ld.org/resource/yeastmine_XElementCombinatorialRepeat	http://mo-ld.org/mine_vocabulary:hasXElementCombinatorialRepeat	28	28
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasXElementCombinatorialRepeat	28	28
http://mo-ld.org/resource/yeastmine_RepeatRegion	http://mo-ld.org/mine_vocabulary:hasXElementCombinatorialRepeat	28	28
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasFivePrimeUTRIntron	24	24
http://mo-ld.org/resource/yeastmine_ExternalTranscribedSpacerRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	24	8
http://mo-ld.org/resource/yeastmine_FivePrimeUTRIntron	http://mo-ld.org/mine_vocabulary:hasFivePrimeUTRIntron	24	24
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasFivePrimeUTRIntron	24	24
http://mo-ld.org/resource/yeastmine_InternalTranscribedSpacerRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	24	8
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasYPrimeElement	19	19
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasYPrimeElement	19	19
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasYPrimeElement	19	19
http://mo-ld.org/resource/yeastmine_Telomere	http://mo-ld.org/mine_vocabulary:hasYPrimeElement	19	19
http://mo-ld.org/resource/yeastmine_RepeatRegion	http://mo-ld.org/mine_vocabulary:hasYPrimeElement	19	19
http://mo-ld.org/resource/yeastmine_YPrimeElement	http://mo-ld.org/mine_vocabulary:hasYPrimeElement	19	19
http://mo-ld.org/resource/yeastmine_ProteinCodingGene	http://mo-ld.org/mine_vocabulary:hasPseudogene	18	16
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasPseudogene	18	16
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasPseudogene	18	16
http://mo-ld.org/resource/yeastmine_Gene	http://mo-ld.org/mine_vocabulary:hasPseudogene	18	16
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasPseudogene	18	16
http://mo-ld.org/resource/yeastmine_Pseudogene	http://mo-ld.org/mine_vocabulary:hasPseudogene	18	16
http://mo-ld.org/resource/yeastmine_Plasmid	http://mo-ld.org/mine_vocabulary:hasBioEntity	13	1
http://mo-ld.org/resource/yeastmine_NotPhysicallyMapped	http://mo-ld.org/mine_vocabulary:hasBioEntity	13	6
http://mo-ld.org/resource/yeastmine_NonTranscribedRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	9	3
http://mo-ld.org/mine_type:Url	http://mo-ld.org/mine_vocabulary:hasUrl	9	6
http://mo-ld.org/resource/yeastmine_ExternalTranscribedSpacerRegion	http://mo-ld.org/mine_vocabulary:hasExternalTranscribedSpacerRegion	8	8
http://mo-ld.org/resource/yeastmine_Plasmid	http://mo-ld.org/mine_vocabulary:hasPlasmid	8	1
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasPlasmid	8	1
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasInternalTranscribedSpacerRegion	8	8
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasExternalTranscribedSpacerRegion	8	8
http://mo-ld.org/resource/yeastmine_InternalTranscribedSpacerRegion	http://mo-ld.org/mine_vocabulary:hasInternalTranscribedSpacerRegion	8	8
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasExternalTranscribedSpacerRegion	8	8
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasPlasmid	8	1
http://mo-ld.org/mine_type:CommonName	http://mo-ld.org/mine_vocabulary:hasCommonName	8	8
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasInternalTranscribedSpacerRegion	8	8
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasPlasmid	8	1
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasInternalTranscribedSpacerRegion	8	8
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasExternalTranscribedSpacerRegion	8	8
http://mo-ld.org/resource/yeastmine_BlockedReadingFrame	http://mo-ld.org/mine_vocabulary:hasBlockedReadingFrame	6	6
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasBlockedReadingFrame	6	6
http://mo-ld.org/resource/yeastmine_SnRNAGene	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	6	6
http://mo-ld.org/resource/yeastmine_Gene	http://mo-ld.org/mine_vocabulary:hasBlockedReadingFrame	6	6
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasBlockedReadingFrame	6	6
http://mo-ld.org/mine_type:Abbreviation	http://mo-ld.org/mine_vocabulary:hasAbbreviation	4	1
http://mo-ld.org/resource/yeastmine_OrthologueEvidenceCode	http://mo-ld.org/mine_vocabulary:hasOrthologueEvidenceCode	4	4
http://mo-ld.org/mine_type:Version	http://mo-ld.org/mine_vocabulary:hasVersion	4	4
http://mo-ld.org/mine_type:FeatAttribute	http://mo-ld.org/mine_vocabulary:hasFeatAttribute	4	1
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasNonTranscribedRegion	3	3
http://mo-ld.org/resource/yeastmine_NonTranscribedRegion	http://mo-ld.org/mine_vocabulary:hasNonTranscribedRegion	3	3
http://mo-ld.org/resource/yeastmine_InteinEncodingRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	3	1
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasNonTranscribedRegion	3	3
http://mo-ld.org/resource/yeastmine_BiologicalRegion	http://mo-ld.org/mine_vocabulary:hasNonTranscribedRegion	3	3
http://mo-ld.org/resource/yeastmine_NotPhysicallyMapped	http://mo-ld.org/mine_vocabulary:hasNotPhysicallyMapped	2	1
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasNotPhysicallyMapped	2	1
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasNotPhysicallyMapped	2	1
http://mo-ld.org/resource/yeastmine_InteinEncodingRegion	http://mo-ld.org/mine_vocabulary:hasInteinEncodingRegion	1	1
http://mo-ld.org/resource/yeastmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasInteinEncodingRegion	1	1
http://mo-ld.org/resource/yeastmine_Gene	http://mo-ld.org/mine_vocabulary:hasInteinEncodingRegion	1	1
http://mo-ld.org/resource/yeastmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasInteinEncodingRegion	1	1
http://mo-ld.org/resource/yeastmine_TelomeraseRNAGene	http://mo-ld.org/mine_vocabulary:hasNcRNAGene	1	1
