Subject-Type	Property	Count	Distinct_count
http://mo-ld.org/resource/ratmine_GOTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	37959	37959
http://mo-ld.org/resource/ratmine_PWAnnotation	http://mo-ld.org/mine_vocabulary:hasWithText	37669	37669
http://mo-ld.org/resource/ratmine_RSTerm	http://mo-ld.org/mine_vocabulary:hasOntologyRelation	36700	3434
http://mo-ld.org/mine_type:FirstAuthor	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	33733	33733
http://mo-ld.org/mine_type:FirstAuthor	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	33733	33733
http://mo-ld.org/resource/ratmine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasDataSet	29231	28386
http://mo-ld.org/resource/ratmine_AnatomyTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	28364	6671
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasIsUniprotCanonical	28134	28134
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasUniprotName	28134	28134
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasIsFragment	28134	28134
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	28134	28134
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasUniprotAccession	28134	28134
http://mo-ld.org/resource/ratmine_Protein	http://www.w3.org/2000/01/rdf-schema#label	28134	28134
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasUniprotAccession	28134	28134
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasIsUniprotCanonical	28134	28134
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasUniprotName	28134	28134
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasIsFragment	28134	28134
http://mo-ld.org/resource/ratmine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasType	26711	26711
http://mo-ld.org/resource/ratmine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasProtein	26711	26711
http://mo-ld.org/resource/ratmine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	26711	26711
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasUniProtFeature	26711	7790
http://mo-ld.org/resource/ratmine_UniProtFeature	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	26711	26711
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasUniProtFeature	26711	7790
http://mo-ld.org/resource/ratmine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasBegin	26691	26691
http://mo-ld.org/resource/ratmine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasEnd	26688	26688
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasMolecularWeight	26633	26633
http://mo-ld.org/mine_type:UniprotName	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	26633	26633
http://mo-ld.org/mine_type:UniprotAccession	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	26633	26633
http://mo-ld.org/mine_type:UniprotAccession	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	26633	26633
http://mo-ld.org/mine_type:UniprotName	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	26633	26633
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasMolecularWeight	26633	26633
http://mo-ld.org/mine_type:Pages	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	26400	26400
http://mo-ld.org/mine_type:Pages	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	26400	26400
http://mo-ld.org/resource/ratmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasProtein	26355	19548
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasGene	26355	25573
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasGene	26355	25573
http://mo-ld.org/resource/ratmine_Gene	http://mo-ld.org/mine_vocabulary:hasProtein	26355	19548
http://mo-ld.org/resource/ratmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasGene	24586	8082
http://mo-ld.org/resource/ratmine_DOTerm	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	24186	12093
http://mo-ld.org/resource/ratmine_DOTerm	http://www.w3.org/2000/01/rdf-schema#label	24184	12092
http://mo-ld.org/mine_type:MolecularWeight	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	23253	23253
http://mo-ld.org/mine_type:MolecularWeight	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	23253	23253
http://mo-ld.org/resource/ratmine_OMIM	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	22948	22948
http://mo-ld.org/resource/ratmine_OMIM	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	22948	22948
http://mo-ld.org/resource/ratmine_OMIM	http://mo-ld.org/mine_vocabulary:hasTitle	22759	22759
http://mo-ld.org/resource/ratmine_OMIM	http://mo-ld.org/mine_vocabulary:hasOMIMMethod	21346	13804
http://mo-ld.org/resource/ratmine_QTL	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	20874	6958
http://mo-ld.org/resource/ratmine_OntologyAnnotation	http://mo-ld.org/mine_vocabulary:hasQualifier	20485	20485
http://mo-ld.org/resource/ratmine_ProteinDomain	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	18632	9316
http://mo-ld.org/resource/ratmine_Gene	http://mo-ld.org/mine_vocabulary:hasOMIM	18469	14087
http://mo-ld.org/resource/ratmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasOMIM	18469	14087
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasOMIM	18469	14087
http://mo-ld.org/resource/ratmine_OMIM	http://mo-ld.org/mine_vocabulary:hasGene	18469	17573
http://mo-ld.org/resource/ratmine_MPTerm	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	18258	9129
http://mo-ld.org/resource/ratmine_MPTerm	http://www.w3.org/2000/01/rdf-schema#label	18244	9122
http://mo-ld.org/resource/ratmine_AnatomyTerm	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	17066	8533
http://mo-ld.org/resource/ratmine_AnatomyTerm	http://www.w3.org/2000/01/rdf-schema#label	17066	8533
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasPathway	16394	6412
http://mo-ld.org/resource/ratmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasPathway	16394	6412
http://mo-ld.org/resource/ratmine_Pathway	http://mo-ld.org/mine_vocabulary:hasGene	16394	217
http://mo-ld.org/resource/ratmine_Gene	http://mo-ld.org/mine_vocabulary:hasPathway	16394	6412
http://mo-ld.org/resource/ratmine_MPTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	16359	5891
http://mo-ld.org/resource/ratmine_UniProtFeature	http://mo-ld.org/mine_vocabulary:hasDescription	16208	16208
http://mo-ld.org/resource/ratmine_PWTerm	http://mo-ld.org/mine_vocabulary:hasOntologyRelation	15954	1424
http://mo-ld.org/mine_type:PharmGKBidentifier	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	15684	15684
http://mo-ld.org/mine_type:PharmGKBidentifier	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	15684	15684
http://mo-ld.org/resource/ratmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasPharmGKBidentifier	15684	15684
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasPharmGKBidentifier	15684	15684
http://mo-ld.org/resource/ratmine_Gene	http://mo-ld.org/mine_vocabulary:hasPharmGKBidentifier	15684	15684
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasOntologyAnnotation	15519	6342
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasDataSet	14935	6958
http://mo-ld.org/resource/ratmine_GOTerm	http://mo-ld.org/mine_vocabulary:hasDataSet	14755	14755
http://mo-ld.org/resource/ratmine_OMIM	http://mo-ld.org/mine_vocabulary:hasCytogenticLocation	13841	13841
http://mo-ld.org/resource/ratmine_OMIM	http://mo-ld.org/mine_vocabulary:hasDateEntered	13841	13841
http://mo-ld.org/resource/ratmine_OMIM	http://mo-ld.org/mine_vocabulary:hasStatus	13838	13838
http://mo-ld.org/resource/ratmine_RSTerm	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	12224	6112
http://mo-ld.org/resource/ratmine_DOTerm	http://mo-ld.org/mine_vocabulary:hasIdentifier	12093	12093
http://mo-ld.org/resource/ratmine_DOTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	12092	12092
http://mo-ld.org/resource/ratmine_DOTerm	http://www.w3.org/2004/02/skos/core#exactMatch	12092	12092
http://mo-ld.org/resource/ratmine_DOTerm	http://mo-ld.org/mine_vocabulary:hasOntology	12092	12092
http://mo-ld.org/resource/ratmine_Interaction	http://mo-ld.org/mine_vocabulary:hasGene	12029	6015
http://mo-ld.org/resource/ratmine_DOAnnotation	http://mo-ld.org/mine_vocabulary:hasQualifier	11842	11842
http://mo-ld.org/resource/ratmine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasOntologyRelation	10400	1170
http://mo-ld.org/resource/ratmine_PWEvidence	http://mo-ld.org/mine_vocabulary:hasPublication	10225	8551
http://mo-ld.org/mine_type:ShortName	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	9323	9323
http://mo-ld.org/mine_type:ShortName	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	9323	9323
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasShortName	9316	9316
http://mo-ld.org/resource/ratmine_ProteinDomain	http://mo-ld.org/mine_vocabulary:hasShortName	9316	9316
http://mo-ld.org/resource/ratmine_ProteinDomain	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	9316	9316
http://mo-ld.org/resource/ratmine_ProteinDomain	http://mo-ld.org/mine_vocabulary:hasDataSet	9316	9316
http://mo-ld.org/resource/ratmine_MPTerm	http://mo-ld.org/mine_vocabulary:hasIdentifier	9129	9129
http://mo-ld.org/resource/ratmine_MPTerm	http://mo-ld.org/mine_vocabulary:hasOntology	9122	9122
http://mo-ld.org/resource/ratmine_MPTerm	http://www.w3.org/2004/02/skos/core#exactMatch	9122	9122
http://mo-ld.org/resource/ratmine_MPTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	9122	9122
http://mo-ld.org/resource/ratmine_MPTerm	http://mo-ld.org/mine_vocabulary:hasDescription	9026	9026
http://mo-ld.org/resource/ratmine_AnatomyTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	8533	8533
http://mo-ld.org/resource/ratmine_AnatomyTerm	http://www.w3.org/2004/02/skos/core#exactMatch	8533	8533
http://mo-ld.org/resource/ratmine_AnatomyTerm	http://mo-ld.org/mine_vocabulary:hasOntology	8533	8533
http://mo-ld.org/resource/ratmine_AnatomyTerm	http://mo-ld.org/mine_vocabulary:hasIdentifier	8533	8533
http://mo-ld.org/resource/ratmine_GOAnnotation	http://mo-ld.org/mine_vocabulary:hasQualifier	8207	8207
http://mo-ld.org/resource/ratmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasInteractionTerm	8082	8082
http://mo-ld.org/resource/ratmine_InteractionDetail	http://www.w3.org/2000/01/rdf-schema#label	8082	8082
http://mo-ld.org/resource/ratmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasType	8082	8082
http://mo-ld.org/resource/ratmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasDataSet	8082	8082
http://mo-ld.org/resource/ratmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasInteractionExperiment	8082	8082
http://mo-ld.org/resource/ratmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasInteraction	8082	8082
http://mo-ld.org/resource/ratmine_InteractionExperiment	http://mo-ld.org/mine_vocabulary:hasInteractionDetail	8082	1177
http://mo-ld.org/resource/ratmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasRole2	8082	8082
http://mo-ld.org/resource/ratmine_Interaction	http://mo-ld.org/mine_vocabulary:hasInteractionDetail	8082	6015
http://mo-ld.org/resource/ratmine_InteractionDetail	http://mo-ld.org/mine_vocabulary:hasRole1	8082	8082
http://mo-ld.org/resource/ratmine_InteractionDetail	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	8082	8082
http://mo-ld.org/resource/ratmine_MPTerm	http://mo-ld.org/mine_vocabulary:hasDataSet	7878	7630
http://mo-ld.org/resource/ratmine_NBOTerm	http://mo-ld.org/mine_vocabulary:hasOntologyRelation	7224	812
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	6958	6958
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasOrganism	6958	6958
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasSOTerm	6958	6958
http://mo-ld.org/resource/ratmine_RSTerm	http://www.w3.org/2000/01/rdf-schema#label	6868	3434
http://mo-ld.org/resource/ratmine_AnatomyTerm	http://mo-ld.org/mine_vocabulary:hasDescription	6748	6748
http://mo-ld.org/resource/ratmine_MPEvidence	http://mo-ld.org/mine_vocabulary:hasPublication	6674	6634
http://mo-ld.org/resource/ratmine_OMIM	http://mo-ld.org/mine_vocabulary:hasOMIMPhenotype	6152	4257
http://mo-ld.org/resource/ratmine_RSTerm	http://mo-ld.org/mine_vocabulary:hasIdentifier	6112	6112
http://mo-ld.org/resource/ratmine_RSTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	6107	2799
http://mo-ld.org/resource/ratmine_Interaction	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	6015	6015
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasInteraction	6015	2465
http://mo-ld.org/resource/ratmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasInteraction	6015	2465
http://mo-ld.org/resource/ratmine_Gene	http://mo-ld.org/mine_vocabulary:hasInteraction	6015	2465
http://mo-ld.org/resource/ratmine_OMIMPhenotype	http://mo-ld.org/mine_vocabulary:hasOMIMMethod	5813	5813
http://mo-ld.org/resource/ratmine_OMIMPhenotype	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	5813	5813
http://mo-ld.org/resource/ratmine_OMIMPhenotype	http://mo-ld.org/mine_vocabulary:hasOMIM	5813	5813
http://mo-ld.org/resource/ratmine_OMIMPhenotype	http://mo-ld.org/mine_vocabulary:hasTitle	5813	5813
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasLength	5315	5315
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasSecondaryIdentifier	5315	5315
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasChromosome	5315	5315
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasDescription	5315	5315
http://mo-ld.org/resource/ratmine_QTL	http://www.w3.org/2000/01/rdf-schema#label	5315	5315
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasLocation	5315	5315
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasSymbol	5315	5315
http://mo-ld.org/resource/ratmine_DOTerm	http://mo-ld.org/mine_vocabulary:hasDescription	4621	4621
http://mo-ld.org/resource/ratmine_DOTerm	http://mo-ld.org/mine_vocabulary:hasDataSet	4272	4264
http://mo-ld.org/resource/ratmine_SOTerm	http://www.w3.org/2000/01/rdf-schema#label	3870	1935
http://mo-ld.org/resource/ratmine_SOTerm	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	3870	1935
http://mo-ld.org/resource/ratmine_QTL	http://mo-ld.org/mine_vocabulary:hasDOAnnotation	3795	3383
http://mo-ld.org/resource/ratmine_RSTerm	http://mo-ld.org/mine_vocabulary:hasOntology	3434	3434
http://mo-ld.org/resource/ratmine_RSTerm	http://www.w3.org/2004/02/skos/core#exactMatch	3434	3434
http://mo-ld.org/resource/ratmine_RSTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	3434	3434
http://mo-ld.org/resource/ratmine_SOTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	3081	1808
http://mo-ld.org/resource/ratmine_PWTerm	http://www.w3.org/2000/01/rdf-schema#label	2848	1424
http://mo-ld.org/resource/ratmine_PWTerm	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2848	1424
http://mo-ld.org/resource/ratmine_Protein	http://mo-ld.org/mine_vocabulary:hasECNumber	2698	2456
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:hasECNumber	2698	2456
http://mo-ld.org/resource/ratmine_ECNumber	http://mo-ld.org/mine_vocabulary:hasProtein	2698	994
http://mo-ld.org/resource/ratmine_Strain	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	2689	2689
http://mo-ld.org/resource/ratmine_Strain	http://mo-ld.org/mine_vocabulary:hasOrganism	2689	2689
http://mo-ld.org/resource/ratmine_Strain	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2689	2689
http://mo-ld.org/resource/ratmine_Strain	http://mo-ld.org/mine_vocabulary:hasDataSet	2689	2689
http://mo-ld.org/resource/ratmine_Organism	http://mo-ld.org/mine_vocabulary:hasStrain	2689	1
http://mo-ld.org/resource/ratmine_Strain	http://mo-ld.org/mine_vocabulary:hasSymbol	2683	2683
http://mo-ld.org/resource/ratmine_Strain	http://mo-ld.org/mine_vocabulary:hasType	2681	2681
http://mo-ld.org/resource/ratmine_RSTerm	http://mo-ld.org/mine_vocabulary:hasStrain	2678	2678
http://mo-ld.org/resource/ratmine_OntologyTerm	http://mo-ld.org/mine_vocabulary:hasStrain	2678	2678
http://mo-ld.org/resource/ratmine_Strain	http://mo-ld.org/mine_vocabulary:hasRSTerm	2678	2678
http://mo-ld.org/resource/ratmine_Strain	http://mo-ld.org/mine_vocabulary:hasOrigin	2667	2667
http://mo-ld.org/resource/ratmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasCrossReference	2645	2645
http://mo-ld.org/resource/ratmine_Gene	http://mo-ld.org/mine_vocabulary:hasCrossReference	2645	2645
http://mo-ld.org/resource/ratmine_Strain	http://mo-ld.org/mine_vocabulary:hasSource	2513	2513
http://mo-ld.org/mine_type:DateEntered	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	2478	2478
http://mo-ld.org/mine_type:DateEntered	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2478	2478
http://mo-ld.org/resource/ratmine_InteractionTerm	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2342	1171
http://mo-ld.org/resource/ratmine_InteractionTerm	http://www.w3.org/2000/01/rdf-schema#label	2340	1170
http://mo-ld.org/mine_type:Journal	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	2284	2284
http://mo-ld.org/mine_type:Journal	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	2284	2284
http://mo-ld.org/resource/ratmine_SOTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	1935	1935
http://mo-ld.org/resource/ratmine_SOTerm	http://mo-ld.org/mine_vocabulary:hasIdentifier	1935	1935
http://mo-ld.org/resource/ratmine_SOTerm	http://mo-ld.org/mine_vocabulary:hasOntology	1935	1935
http://mo-ld.org/resource/ratmine_SOTerm	http://www.w3.org/2004/02/skos/core#exactMatch	1935	1935
http://mo-ld.org/mine_type:Begin	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1892	1892
http://mo-ld.org/mine_type:Begin	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1892	1892
http://mo-ld.org/resource/ratmine_SequenceCollection	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1881	627
http://mo-ld.org/resource/ratmine_ProbeSet	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1881	627
http://mo-ld.org/resource/ratmine_InteractionExperiment	http://mo-ld.org/mine_vocabulary:hasInteractionTerm	1788	1235
http://mo-ld.org/mine_type:CytogenticLocation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1747	1747
http://mo-ld.org/mine_type:CytogenticLocation	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1747	1747
http://mo-ld.org/resource/ratmine_SOTerm	http://mo-ld.org/mine_vocabulary:hasDescription	1706	1706
http://mo-ld.org/resource/ratmine_NBOTerm	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1624	812
http://mo-ld.org/resource/ratmine_NBOTerm	http://www.w3.org/2000/01/rdf-schema#label	1575	812
http://mo-ld.org/resource/ratmine_eQTL	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1572	786
http://mo-ld.org/resource/ratmine_eQTL	http://mo-ld.org/mine_vocabulary:hasExpression	1572	786
http://mo-ld.org/resource/ratmine_Expression	http://mo-ld.org/mine_vocabulary:hasFoldChange	1572	1572
http://mo-ld.org/resource/ratmine_DataPoint	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1572	786
http://mo-ld.org/resource/ratmine_DataPoint	http://mo-ld.org/mine_vocabulary:hasExpression	1572	786
http://mo-ld.org/resource/ratmine_Expression	http://mo-ld.org/mine_vocabulary:hasPval	1572	1572
http://mo-ld.org/resource/ratmine_Expression	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1572	1572
http://mo-ld.org/resource/ratmine_Expression	http://mo-ld.org/mine_vocabulary:hasTissue	1572	1572
http://mo-ld.org/resource/ratmine_BioEntity	http://mo-ld.org/mine_vocabulary:haseQTL	1572	937
http://mo-ld.org/mine_type:Origin	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1529	1529
http://mo-ld.org/mine_type:Origin	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1529	1529
http://mo-ld.org/mine_type:Volume	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1521	1521
http://mo-ld.org/mine_type:Volume	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1521	1521
http://mo-ld.org/resource/ratmine_PWTerm	http://mo-ld.org/mine_vocabulary:hasIdentifier	1424	1424
http://mo-ld.org/resource/ratmine_PWTerm	http://www.w3.org/2004/02/skos/core#exactMatch	1424	1424
http://mo-ld.org/resource/ratmine_PWTerm	http://mo-ld.org/mine_vocabulary:hasOntology	1424	1424
http://mo-ld.org/resource/ratmine_PWTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	1424	1424
http://mo-ld.org/mine_type:Pval	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	1252	1252
http://mo-ld.org/mine_type:Pval	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1252	1252
http://mo-ld.org/resource/ratmine_Substitution	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1240	310
http://mo-ld.org/resource/ratmine_SimpleSequenceLengthVariation	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1240	310
http://mo-ld.org/resource/ratmine_InteractionExperiment	http://mo-ld.org/mine_vocabulary:hasDescription	1235	1235
http://mo-ld.org/resource/ratmine_InteractionExperiment	http://www.w3.org/2000/01/rdf-schema#label	1235	1235
http://mo-ld.org/resource/ratmine_InteractionExperiment	http://mo-ld.org/mine_vocabulary:hasPublication	1235	1235
http://mo-ld.org/resource/ratmine_InteractionExperiment	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	1235	1235
http://mo-ld.org/resource/ratmine_PWTerm	http://mo-ld.org/mine_vocabulary:hasDescription	1226	1226
http://mo-ld.org/resource/ratmine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasIdentifier	1171	1171
http://mo-ld.org/resource/ratmine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	1170	1170
http://mo-ld.org/resource/ratmine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasOntology	1170	1170
http://mo-ld.org/resource/ratmine_InteractionTerm	http://www.w3.org/2004/02/skos/core#exactMatch	1170	1170
http://mo-ld.org/resource/ratmine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasDescription	1050	1050
http://mo-ld.org/resource/ratmine_InteractionTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	1036	701
http://mo-ld.org/resource/ratmine_ECNumber	http://mo-ld.org/mine_vocabulary:hasIdentifier	994	994
http://mo-ld.org/resource/ratmine_ECNumber	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	994	994
http://mo-ld.org/mine_type:Issue	http://www.w3.org/1999/02/22-rdf-syntax-ns#value	874	874
http://mo-ld.org/mine_type:Issue	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	874	874
http://mo-ld.org/resource/ratmine_NBOTerm	http://mo-ld.org/mine_vocabulary:hasObsolete	812	812
http://mo-ld.org/resource/ratmine_NBOTerm	http://mo-ld.org/mine_vocabulary:hasIdentifier	812	812
http://mo-ld.org/resource/ratmine_NBOTerm	http://mo-ld.org/mine_vocabulary:hasOntology	812	812
http://mo-ld.org/resource/ratmine_NBOTerm	http://www.w3.org/2004/02/skos/core#exactMatch	812	812
http://mo-ld.org/resource/ratmine_Substitution	http://mo-ld.org/mine_vocabulary:haseQTL	786	310
http://mo-ld.org/resource/ratmine_ProbeSet	http://mo-ld.org/mine_vocabulary:haseQTL	786	627
http://mo-ld.org/resource/ratmine_SequenceCollection	http://mo-ld.org/mine_vocabulary:haseQTL	786	627
http://mo-ld.org/resource/ratmine_DataPoint	http://mo-ld.org/mine_vocabulary:hasSimpleSequenceLengthVariation	786	786
http://mo-ld.org/resource/ratmine_DataPoint	http://mo-ld.org/mine_vocabulary:hasOrganism	786	786
http://mo-ld.org/resource/ratmine_eQTL	http://mo-ld.org/mine_vocabulary:hasProbeSet	786	786
http://mo-ld.org/resource/ratmine_SequenceFeature	http://mo-ld.org/mine_vocabulary:haseQTL	786	310
http://mo-ld.org/resource/ratmine_eQTL	http://mo-ld.org/mine_vocabulary:hasSubmission	786	786
http://mo-ld.org/resource/ratmine_DataPoint	http://mo-ld.org/mine_vocabulary:hasSubmission	786	786
http://mo-ld.org/resource/ratmine_eQTL	http://mo-ld.org/mine_vocabulary:hasReaperPValue	786	786
http://mo-ld.org/resource/ratmine_eQTL	http://mo-ld.org/mine_vocabulary:hasSimpleSequenceLengthVariation	786	786
http://mo-ld.org/resource/ratmine_DataPoint	http://mo-ld.org/mine_vocabulary:hasReaperPValue	786	786
http://mo-ld.org/resource/ratmine_eQTL	http://mo-ld.org/mine_vocabulary:hasOrganism	786	786
http://mo-ld.org/resource/ratmine_DataPoint	http://mo-ld.org/mine_vocabulary:hasProbeSet	786	786
http://mo-ld.org/resource/ratmine_SimpleSequenceLengthVariation	http://mo-ld.org/mine_vocabulary:haseQTL	786	310
http://mo-ld.org/resource/ratmine_Submission	http://mo-ld.org/mine_vocabulary:hasDataPoint	786	1
http://mo-ld.org/resource/ratmine_PWTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTermSynonym	746	527
http://mo-ld.org/resource/ratmine_InteractionExperiment	http://mo-ld.org/mine_vocabulary:hasComment	685	426
http://mo-ld.org/resource/ratmine_ProbeSet	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	627	627
http://mo-ld.org/resource/ratmine_SequenceCollection	http://mo-ld.org/mine_vocabulary:hasPrimaryIdentifier	627	627
http://mo-ld.org/resource/ratmine_NBOTerm	http://mo-ld.org/mine_vocabulary:hasDescription	625	625
