Object-Type	Property	Count	Distinct_count
http://mo-ld.org/resource/flymine_SnoRNA	http://mo-ld.org/mine_vocabulary:hasTranscript	4885	2553
http://mo-ld.org/resource/flymine_SnoRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	4874	2553
http://mo-ld.org/resource/flymine_DevelopmentTerm	http://mo-ld.org/mine_vocabulary:hasOntologyTerm	4350	201
http://mo-ld.org/resource/flymine_SequenceFeature	http://mo-ld.org/mine_vocabulary:hasTransposableElementInsertionSite	3996	3042
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasTransposableElementInsertionSite	3996	3042
http://mo-ld.org/resource/flymine_TransposableElementInsertionSite	http://mo-ld.org/mine_vocabulary:hasTransposableElementInsertionSite	3996	3042
http://mo-ld.org/resource/flymine_CRM	http://mo-ld.org/mine_vocabulary:hasRegulatoryRegion	3718	3718
http://mo-ld.org/resource/flymine_Component	http://mo-ld.org/mine_vocabulary:hasComponent	3324	3324
http://mo-ld.org/resource/flymine_MiRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	2948	1584
http://mo-ld.org/resource/flymine_RRNA	http://mo-ld.org/mine_vocabulary:hasTranscript	2587	1315
http://mo-ld.org/resource/flymine_RRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	2526	1315
http://mo-ld.org/resource/flymine_Treatment	http://mo-ld.org/mine_vocabulary:hasTreatment	2067	636
http://mo-ld.org/resource/flymine_BindingSite	http://mo-ld.org/mine_vocabulary:hasRegulatoryRegion	2031	2031
http://mo-ld.org/resource/flymine_TFBindingSite	http://mo-ld.org/mine_vocabulary:hasRegulatoryRegion	2031	2031
http://mo-ld.org/resource/flymine_TreatmentParameter	http://mo-ld.org/mine_vocabulary:hasTreatmentParameter	1590	1590
http://mo-ld.org/mine_type:Qualifier	http://mo-ld.org/mine_vocabulary:hasQualifier	1564	3
http://mo-ld.org/resource/flymine_SampleCharacteristic	http://mo-ld.org/mine_vocabulary:hasSampleCharacteristic	1072	1072
http://mo-ld.org/mine_type:Action	http://mo-ld.org/mine_vocabulary:hasAction	795	5
http://mo-ld.org/resource/flymine_SnRNA	http://mo-ld.org/mine_vocabulary:hasTranscript	747	389
http://mo-ld.org/resource/flymine_SnRNA	http://mo-ld.org/mine_vocabulary:hasBioEntity	746	389
http://mo-ld.org/resource/flymine_Protocol	http://mo-ld.org/mine_vocabulary:hasProtocol	637	11
http://mo-ld.org/resource/flymine_Enhancer	http://mo-ld.org/mine_vocabulary:hasBioEntity	228	103
http://mo-ld.org/mine_type:ReagentType	http://mo-ld.org/mine_vocabulary:hasReagentType	200	3
http://mo-ld.org/mine_type:Library	http://mo-ld.org/mine_vocabulary:hasLibrary	200	60
http://mo-ld.org/mine_type:BioSourceType	http://mo-ld.org/mine_vocabulary:hasBioSourceType	200	4
http://mo-ld.org/mine_type:BioSourceName	http://mo-ld.org/mine_vocabulary:hasBioSourceName	200	69
http://mo-ld.org/mine_type:Method	http://mo-ld.org/mine_vocabulary:hasMethod	200	27
http://mo-ld.org/mine_type:Assay	http://mo-ld.org/mine_vocabulary:hasAssay	200	142
http://mo-ld.org/mine_type:Sample1	http://mo-ld.org/mine_vocabulary:hasSample1	167	1
http://mo-ld.org/mine_type:Sample2	http://mo-ld.org/mine_vocabulary:hasSample2	167	86
http://mo-ld.org/mine_type:ScoreCutoff	http://mo-ld.org/mine_vocabulary:hasScoreCutoff	165	60
http://mo-ld.org/mine_type:PrimaryCharacteristicType	http://mo-ld.org/mine_vocabulary:hasPrimaryCharacteristicType	159	2
http://mo-ld.org/mine_type:DisplayOrder	http://mo-ld.org/mine_vocabulary:hasDisplayOrder	159	68
http://mo-ld.org/mine_type:PrimaryCharacteristic	http://mo-ld.org/mine_vocabulary:hasPrimaryCharacteristic	159	79
http://mo-ld.org/mine_type:MaterialType	http://mo-ld.org/mine_vocabulary:hasMaterialType	159	1
http://mo-ld.org/resource/flymine_ChromosomalDuplication	http://mo-ld.org/mine_vocabulary:hasBioEntity	150	64
http://mo-ld.org/resource/flymine_InteractionRegion	http://mo-ld.org/mine_vocabulary:hasBioEntity	92	53
http://mo-ld.org/resource/flymine_BioEntity	http://mo-ld.org/mine_vocabulary:hasInteractionRegion	53	53
http://mo-ld.org/mine_type:StartStatus	http://mo-ld.org/mine_vocabulary:hasStartStatus	53	5
http://mo-ld.org/resource/flymine_InteractionRegion	http://mo-ld.org/mine_vocabulary:hasInteractionRegion	53	53
http://mo-ld.org/mine_type:EndStatus	http://mo-ld.org/mine_vocabulary:hasEndStatus	53	5
http://mo-ld.org/resource/flymine_ChromosomalTransposition	http://mo-ld.org/mine_vocabulary:hasBioEntity	24	13
http://mo-ld.org/resource/flymine_Enhancer	http://mo-ld.org/mine_vocabulary:hasRegulatoryRegion	22	22
http://mo-ld.org/mine_type:TaxonId	http://mo-ld.org/mine_vocabulary:hasTaxonId	20	20
http://mo-ld.org/mine_type:Species	http://mo-ld.org/mine_vocabulary:hasSpecies	20	20
http://mo-ld.org/mine_type:Genus	http://mo-ld.org/mine_vocabulary:hasGenus	20	8
http://mo-ld.org/mine_type:Code	http://mo-ld.org/mine_vocabulary:hasCode	19	19
http://mo-ld.org/resource/flymine_MiRNA	http://mo-ld.org/mine_vocabulary:hasTranscript	14	12
http://mo-ld.org/mine_type:Version	http://mo-ld.org/mine_vocabulary:hasVersion	9	7
http://mo-ld.org/mine_type:CommonName	http://mo-ld.org/mine_vocabulary:hasCommonName	8	8
http://mo-ld.org/resource/flymine_OrthologueEvidenceCode	http://mo-ld.org/mine_vocabulary:hasOrthologueEvidenceCode	4	3
http://mo-ld.org/mine_type:Abbreviation	http://mo-ld.org/mine_vocabulary:hasAbbreviation	3	1
http://mo-ld.org/mine_type:AnnotationExtension	http://mo-ld.org/mine_vocabulary:hasAnnotationExtension	2	1
